timestamp,open,high,low,close,price,market_cap,total_volume,EMA_10,EMA_30,RSI,fvg_up,fvg_down,fair_value_gap,bullish_engulfing,bearish_engulfing
2025-06-07 08:00:00,0.192016,0.192247,0.192016,0.192223,0.19225651005871805,1656078736.3067536,47746089.251867115,0.19225651005871805,0.19225651005871805,,False,False,False,False,False
2025-06-07 08:30:00,0.192257,0.192323,0.192249,0.192261,0.19229967193257408,1656306995.0361087,41856620.34878649,0.1922643576721464,0.19225929469574102,,True,False,True,False,False
2025-06-07 09:00:00,0.1923,0.1923,0.191972,0.191972,0.1918666316275927,1653191669.3496647,38631015.499320686,0.1921920438458639,0.19223396159457018,,False,False,False,False,True
2025-06-07 09:30:00,0.191867,0.191878,0.191682,0.191878,0.19189321979042656,1652735380.85634,37703097.80972955,0.19213771219942075,0.19221197825236738,,False,True,True,False,False
2025-06-07 10:00:00,0.191893,0.191897,0.191714,0.191714,0.19164996665742395,1651312302.0268257,37204322.626423515,0.19204903119178496,0.1921757194397904,,False,False,False,False,True
2025-06-07 10:30:00,0.19165,0.192055,0.19165,0.192055,0.19219436857238287,1655391847.0124528,36863145.12736773,0.19207545617007546,0.19217692260963506,,False,False,False,True,False
2025-06-07 11:00:00,0.192194,0.192667,0.192194,0.192667,0.192876632973366,1659947124.9269996,36539965.55988313,0.19222112467976463,0.19222206521374674,,True,False,True,False,False
2025-06-07 11:30:00,0.192877,0.193156,0.192877,0.193156,0.1931801460530714,1664217400.9850569,36422246.78242,0.19239549220218402,0.19228387688079995,,True,False,True,False,False
2025-06-07 12:00:00,0.19318,0.19341,0.19318,0.193253,0.19322268415256688,1664695831.6423435,36217467.30911269,0.19254589073861725,0.1923444450918817,,True,False,True,False,False
2025-06-07 12:30:00,0.193223,0.193248,0.193187,0.193209,0.1932257969175905,1664432301.3777266,35453759.553433135,0.1926695100438851,0.19240130649999196,,False,False,False,False,False
2025-06-07 13:00:00,0.193226,0.193364,0.193225,0.193337,0.19335115933643623,1665547866.4211836,33844234.42461174,0.1927934462788944,0.19246258732814966,,False,False,False,False,False
2025-06-07 13:30:00,0.193351,0.193351,0.193144,0.193176,0.19315932088723173,1664034178.717996,33530962.504210696,0.1928599689349557,0.1925075378803485,,False,False,False,False,True
2025-06-07 14:00:00,0.193159,0.193315,0.193159,0.193253,0.1930849812315959,1664730130.5638776,32947683.170833204,0.19290088026161753,0.1925447922901064,,False,False,False,False,False
2025-06-07 14:30:00,0.193085,0.193085,0.192503,0.192503,0.1923755698685491,1657086920.8553648,33089310.350351546,0.19280536928105962,0.19253387471452207,,False,True,True,False,False
2025-06-07 15:00:00,0.192376,0.192426,0.192261,0.192261,0.19219500781800722,1656017325.5831592,32325399.8202234,0.19269439446959555,0.19251201233410178,49.14660527388204,False,True,True,False,False
2025-06-07 15:30:00,0.192195,0.192195,0.191937,0.191955,0.19190147167599858,1653492947.672349,31370403.124562964,0.19255022668894156,0.19247262261422418,44.83361631118513,False,True,True,False,False
2025-06-07 16:00:00,0.191901,0.191901,0.191625,0.191625,0.19168608649380595,1651011914.898938,30709092.274642374,0.192393110289826,0.19242187834839075,47.51732907131784,False,True,True,False,False
2025-06-07 16:30:00,0.191686,0.191847,0.191686,0.191817,0.19169851864840845,1652659627.0254807,30535922.97697412,0.19226682090047736,0.19237520998064997,47.3122061525381,False,False,False,False,False
2025-06-07 17:00:00,0.191699,0.191699,0.191233,0.191236,0.19125355152932014,1648512840.34932,30425855.020226292,0.19208259010572148,0.19230284491927388,44.81629340799404,False,False,False,False,False
2025-06-07 17:30:00,0.191254,0.191296,0.191158,0.191207,0.19120878050777163,1648089949.4797792,29403916.802410685,0.19192371563336696,0.1922322601185318,35.174819305527066,False,False,False,False,False
2025-06-07 18:00:00,0.191209,0.191209,0.190825,0.190825,0.19072021806794143,1643915190.2227166,29598438.937431097,0.19170489789419867,0.19213470901849372,15.556130368492362,False,False,False,False,False
2025-06-07 18:30:00,0.19072,0.191142,0.19072,0.191142,0.19124194598634092,1648364109.7139332,29628442.912752483,0.19162072482004272,0.19207711140351613,21.059086308469475,False,False,False,False,False
2025-06-07 19:00:00,0.191242,0.191458,0.191242,0.191407,0.19134411286871775,1649291632.7510843,29336475.916634724,0.1915704317379836,0.19202982117546463,22.440221322455713,True,False,True,False,False
2025-06-07 19:30:00,0.191344,0.19196,0.191344,0.19196,0.19212144597038644,1655554545.640409,29532684.47866686,0.19167061614387504,0.19203573245255637,36.79762779665824,False,False,False,False,False
