timestamp,open,high,low,close,price,market_cap,total_volume,EMA_10,EMA_30,RSI,fvg_up,fvg_down,fair_value_gap,bullish_engulfing,bearish_engulfing
2025-03-09,1.042,1.044,1.039,1.042,1.0423279863864747,3298237126.5260363,2311797.0991842607,1.0423279863864747,1.0423279863864747,,False,False,False,False,False
2025-03-13,1.042,1.048,1.036,1.043,1.0423521046096447,3454195705.69664,1732638.1132759966,1.0423323715179602,1.0423295424008727,,False,False,False,False,False
2025-03-17,1.042,1.045,1.04,1.043,1.0428885542075494,3503984171.0609097,1605573.9065431051,1.0424334956433399,1.0423656076787229,,False,False,False,False,False
2025-03-21,1.043,1.047,1.041,1.045,1.0446889313566792,3536633924.811307,4492606.869401513,1.0428435748639469,1.0425154995289136,,False,False,False,False,False
2025-03-25,1.045,1.048,1.04,1.042,1.0431515377534257,3357845291.059311,3420543.4163904665,1.0428995681165794,1.0425565342530758,,False,False,False,False,False
2025-03-29,1.043,1.05,1.041,1.047,1.047144142150927,2970324001.7645173,3275180.689525752,1.043671308850097,1.042852508956163,,False,False,False,False,False
2025-04-02,1.047,1.049,1.043,1.045,1.0441989830834961,2966796801.259766,2887954.889255234,1.043767249619806,1.0429393782547007,,False,False,False,False,False
2025-04-06,1.044,1.048,1.043,1.047,1.0472840325225194,3039468239.6780534,11024213.064343514,1.0444066646930266,1.0432196785300438,,False,False,False,False,False
2025-04-10,1.047,1.05,1.044,1.046,1.0461892311990082,2979975398.519553,2988724.40704023,1.044730767694114,1.0434112625732028,,False,False,False,False,False
2025-04-14,1.045,1.05,1.043,1.047,1.0470590798905761,2478021560.3248353,2855780.0292090494,1.0451540971843798,1.0436466056259366,,False,False,False,False,False
2025-04-18,1.047,1.049,1.046,1.047,1.0471013965960814,2523316441.0300746,1420785.204778301,1.045508151622871,1.043869495365946,,False,False,False,False,False
2025-04-22,1.047,1.05,1.047,1.048,1.0484274367718465,2538425621.854976,852197.4276530821,1.0460389307408664,1.0441635561018106,,False,False,False,False,False
2025-04-26,1.048,1.058,1.046,1.049,1.0487636723431806,2648857568.312255,7319200.803221937,1.0465343383049235,1.0444603377948023,,False,False,False,False,False
2025-04-30,1.049,1.05,1.049,1.05,1.049592975944152,2877796586.3779955,4401091.743380883,1.0470904542393287,1.0447914757399217,,False,False,False,False,False
2025-05-04,1.05,1.05,1.049,1.05,1.0500595352400748,3109303422.557959,2172121.138669315,1.0476302871485552,1.0451313505463833,70.46871679837015,False,False,False,False,False
2025-05-08,1.05,1.051,1.049,1.051,1.050626094781134,2873809134.2871876,29162188.948961254,1.0481749794453876,1.0454858501744317,71.29321816470096,False,False,False,False,False
2025-05-12,1.051,1.051,1.05,1.051,1.0513399972531208,2856688746.078362,10857205.555975605,1.0487504372286118,1.0458635370827343,71.553039734651,False,False,False,False,False
2025-05-16,1.051,1.052,1.051,1.051,1.0517228501894842,2325230127.8199987,13088601.38864159,1.0492908759487702,1.0462415572831698,69.33603592495487,False,False,False,False,False
2025-05-20,1.052,1.057,1.05,1.052,1.051952334222937,2356541137.850559,15840150.31573615,1.049774777453164,1.0466099945050904,76.06760227792942,False,False,False,False,False
2025-05-24,1.052,1.053,1.052,1.052,1.0523635132634002,1943516696.5431576,46903182.293446496,1.0502454566913888,1.046981189263691,69.62274064639288,False,False,False,False,False
2025-05-28,1.052,1.054,1.052,1.053,1.052584885858326,2281636156.472135,10050801.587829383,1.0506708074490136,1.0473427180762482,89.64776358348753,False,False,False,False,False
2025-06-01,1.053,1.054,1.051,1.053,1.0534124464514982,2339180932.0919375,20169982.42262115,1.0511692872676472,1.0477343134552968,86.83819257261501,False,False,False,False,False
2025-06-05,1.053,1.054,1.053,1.054,1.0537428621417133,2602909130.171567,9059508.40893503,1.0516372099720228,1.0481219617576463,100.0,False,False,False,False,False
