timestamp,open,high,low,close,price,market_cap,total_volume,EMA_10,EMA_30,RSI,fvg_up,fvg_down,fair_value_gap,bullish_engulfing,bearish_engulfing
2025-06-07 08:00:00,31.58,31.58,31.54,31.56,31.552466575912497,4547705773.918861,21325322.296332926,31.552466575912497,31.552466575912497,,False,False,False,False,False
2025-06-07 08:30:00,31.55,31.55,31.55,31.55,31.546310285224255,4546584014.99604,21349683.200392082,31.551347250332814,31.552069395868095,,False,False,False,False,False
2025-06-07 09:00:00,31.55,31.55,31.51,31.51,31.503748843569316,4540273566.682934,23613697.25352703,31.54269299455763,31.54895194088108,,False,False,False,False,False
2025-06-07 09:30:00,31.5,31.55,31.5,31.53,31.505323330802,4540500479.448115,23584043.511619266,31.535898510238425,31.546137191843723,,False,False,False,False,False
2025-06-07 10:00:00,31.51,31.54,31.5,31.53,31.557607439651477,4539579648.279128,15759620.919554418,31.539845588313522,31.546877207831322,,False,False,False,False,False
2025-06-07 10:30:00,31.56,31.56,31.49,31.5,31.500447466519464,4539797777.118094,23170826.526905373,31.532682293441873,31.543881740649912,,False,False,False,False,True
2025-06-07 11:00:00,31.5,31.54,31.5,31.54,31.592224533358966,4545769778.502401,14027891.720536929,31.54350815524498,31.54700063050211,,False,False,False,False,False
2025-06-07 11:30:00,31.59,31.59,31.58,31.58,31.532407474913093,4551198148.752809,20830130.493726965,31.54148984973009,31.546059136593144,,True,False,True,False,False
2025-06-07 12:00:00,31.53,31.58,31.53,31.57,31.570407190547257,4549880268.802276,14252366.749515835,31.546747548060484,31.547629978783732,,False,False,False,False,False
2025-06-07 12:30:00,31.57,31.57,31.53,31.57,31.571476869919422,4550034429.407174,14239382.059147693,31.551243788398473,31.54916848788926,,False,False,False,False,False
2025-06-07 13:00:00,31.57,31.57,31.53,31.55,31.547692936863513,4546644589.663576,18378001.867982246,31.550598179028476,31.54907329104889,,False,False,False,False,False
2025-06-07 13:30:00,31.55,31.55,31.49,31.53,31.516434625164603,4542101822.714806,20327246.142119743,31.544386623780497,31.546967570669263,,False,False,False,False,False
2025-06-07 14:00:00,31.52,31.56,31.52,31.56,31.56011573454828,4548397079.42482,13713339.480747778,31.54724646210191,31.54781583930662,,False,False,False,True,False
2025-06-07 14:30:00,31.56,31.56,31.52,31.55,31.548997278905496,4546794704.085049,13485669.383285716,31.547564792429835,31.547892061216224,,False,False,False,False,False
2025-06-07 15:00:00,31.55,31.55,31.45,31.46,31.481483537015972,4533440014.6543665,19438224.014292736,31.535550018718222,31.54360764030008,43.2750055747321,False,False,False,False,False
2025-06-07 15:30:00,31.48,31.48,31.45,31.47,31.46468582277956,4534850911.075832,18960339.492391508,31.522665619456646,31.53851591013747,42.419674217120225,False,False,False,False,False
2025-06-07 16:00:00,31.46,31.5,31.44,31.44,31.442649479534246,4531286156.31159,21087460.60219678,31.508117230379845,31.532330979130812,44.100916868661436,False,False,False,False,False
2025-06-07 16:30:00,31.44,31.53,31.44,31.53,31.51384578553912,4544491023.8379135,12697105.586029176,31.50915878586335,31.531138385995863,50.72532330011017,False,False,False,False,False
2025-06-07 17:00:00,31.51,31.51,31.42,31.42,31.423209387979544,4528666317.316414,20712581.31733419,31.493531622611744,31.524175224833524,39.26268656326836,False,False,False,False,False
2025-06-07 17:30:00,31.42,31.51,31.42,31.51,31.50592137601199,4541225947.908344,12458309.17867661,31.49578430504815,31.52299755716762,50.42016639568867,False,False,False,False,False
2025-06-07 18:00:00,31.51,31.51,31.46,31.47,31.4676660192213,4535045792.571685,15729627.786786804,31.490671889443266,31.519427780525923,39.58325045543889,False,False,False,False,False
2025-06-07 18:30:00,31.47,31.51,31.42,31.46,31.463187388528777,4534458103.26003,17413403.085755225,31.485674707458813,31.51579936813901,43.62071165535733,False,False,False,False,False
2025-06-07 19:00:00,31.46,31.5,31.45,31.5,31.41147124380448,4539356140.775649,19818906.599376187,31.472183168612567,31.50906852140775,35.71372838240312,False,False,False,False,False
2025-06-07 19:30:00,31.41,31.41,31.41,31.41,31.418887875035953,4527509002.091861,19750095.072426282,31.462493115235,31.50325041519022,36.43897029384494,False,True,True,False,False
2025-06-07 20:00:00,31.42,31.49,31.42,31.45,31.459841468015878,4533952433.32803,15227071.345441384,31.462010997558792,31.50044983795317,42.423602538561475,True,False,True,False,False
2025-06-07 20:30:00,31.46,31.46,31.44,31.44,31.476938017516577,4542105637.385663,16966529.64356169,31.464725001187478,31.498932946312102,46.50848816872033,False,False,False,False,False
2025-06-07 21:00:00,31.48,31.52,31.48,31.52,31.479085671934737,4543184316.002183,16816451.514565226,31.467336032232435,31.497652476997434,42.269237777842285,True,False,True,False,False
2025-06-07 21:30:00,31.48,31.53,31.44,31.52,31.52309756810427,4543062076.170847,11619121.567468895,31.47747449330004,31.49929409577852,47.67494122261022,False,False,False,False,False
2025-06-07 22:00:00,31.52,31.53,31.52,31.53,31.531199116242664,4543430014.891294,11365554.333275598,31.487242606562333,31.501352484195564,54.995970696263356,False,False,False,False,False
2025-06-07 22:30:00,31.53,31.53,31.48,31.48,31.481898484100736,4537124525.278042,16314856.17795848,31.48627094793295,31.500097387415252,51.62365316986376,False,False,False,False,False
2025-06-07 23:00:00,31.48,31.54,31.48,31.54,31.5388109596772,4545125048.485793,11286808.970553758,31.495823677340994,31.502595037238606,58.51083251129843,False,False,False,False,False
2025-06-07 23:30:00,31.54,31.54,31.44,31.44,31.442579553214124,4531315842.384192,18669500.56925778,31.486142927499742,31.49872307052735,43.960190935588756,False,False,False,False,False
2025-06-08 00:00:00,31.44,31.5,31.43,31.5,31.489373676180044,4539622371.135296,9826141.706279036,31.486730336350703,31.49811988379527,56.0575736728578,False,False,False,False,False
2025-06-08 00:30:00,31.49,31.49,31.44,31.44,31.444852991285757,4535654889.394803,14135350.014249524,31.47911627361162,31.49468331008498,43.988590568396965,False,False,False,False,False
2025-06-08 01:00:00,31.44,31.47,31.44,31.47,31.461866797380836,4535019619.5304785,9549070.396261632,31.475980005206022,31.492566115716972,49.40422517242436,False,False,False,False,False
2025-06-08 01:30:00,31.46,31.47,31.46,31.47,31.42703232881186,4529217296.338385,15527252.504182944,31.467080427679807,31.48833812946503,46.50372818233444,False,False,False,False,False
2025-06-08 02:00:00,31.43,31.48,31.43,31.44,31.399706871878948,4525279192.00591,17901855.3630417,31.454830690261467,31.482619983814317,48.80603765157349,False,False,False,False,False
2025-06-08 02:30:00,31.4,31.4,31.37,31.37,31.368934303357303,4521126367.065607,17861309.31743389,31.4392131653698,31.475285423784833,45.1596958137469,False,True,True,False,False
2025-06-08 03:00:00,31.37,31.37,31.36,31.36,31.3583338652407,4519481170.7540045,17830636.10551547,31.4245078380736,31.467740161943276,39.54959975412597,False,False,False,False,False
2025-06-08 03:30:00,31.36,31.44,31.35,31.44,31.43684577127784,4530631595.114308,10109344.640481165,31.426751098656187,31.46574697544873,46.33579049165451,False,False,False,False,False
2025-06-08 04:00:00,31.44,31.44,31.44,31.44,31.43960676474877,4530931528.082753,9939644.681280611,31.429088492491204,31.464060510242284,46.39588691654829,False,False,False,False,False
2025-06-08 04:30:00,31.44,31.44,31.35,31.35,31.351830156587333,4518482783.8907795,16682661.796349522,31.41504152232686,31.456819842264547,35.52156979269637,False,False,False,False,False
2025-06-08 05:00:00,31.35,31.41,31.35,31.37,31.41701057085924,4520950840.036325,14079150.375777887,31.415399531150925,31.454251502173882,41.19643716661305,False,False,False,False,False
2025-06-08 05:30:00,31.42,31.46,31.41,31.42,31.426898467189467,4529198004.399867,13963395.613317927,31.417490246794294,31.452486790239405,45.48531292839919,False,False,False,False,False
2025-06-08 06:00:00,31.43,31.44,31.42,31.42,31.356037517128584,4518985629.356217,16138787.124111235,31.40631702321871,31.44626425649032,35.3328728924465,False,False,False,False,False
2025-06-08 06:30:00,31.36,31.4,31.35,31.36,31.35677145280733,4519091403.077892,16003967.030809829,31.397308737689364,31.44049052722045,41.86767546090049,False,True,True,False,False
2025-06-08 07:00:00,31.36,31.36,31.36,31.36,31.351513107585365,4518822938.045687,15624907.083245212,31.388982259488635,31.434750048534315,35.81793660031599,False,False,False,False,False
2025-06-08 07:30:00,31.35,31.35,31.35,31.35,31.346116198097658,4517640522.580088,15024828.655099401,31.38118843014482,31.42903173560292,38.953507922141064,False,True,True,False,False
