timestamp,open,high,low,close,price,market_cap,total_volume,EMA_10,EMA_30,RSI,fvg_up,fvg_down,fair_value_gap,bullish_engulfing,bearish_engulfing
2025-03-09,2201.14,2245.03,2106.8,2199.22,2102.9815871052165,19679996754.07458,91335155.76439746,2102.9815871052165,2102.9815871052165,,False,False,False,False,False
2025-03-13,2199.82,2208.77,1788.84,1908.04,1905.0069914682717,17777000517.164623,135852900.5991704,2066.9862060803175,2090.2090325479944,,False,False,False,False,False
2025-03-17,1902.37,1950.36,1826.47,1886.37,1889.842374508437,17557611549.015728,16612921.768448487,2034.778236703612,2077.2821513841523,,False,False,False,False,False
2025-03-21,1886.61,2066.44,1871.82,1979.03,1982.4464570114342,18476634149.065704,13197288.26369711,2025.2633676686705,2071.163719489138,,False,False,False,False,False
2025-03-25,1979.23,2098.29,1938.3,2075.51,2075.1342564629017,19404436455.85071,17664852.12126865,2034.3308019948943,2071.419883164865,,False,False,False,False,False
2025-03-29,2078.11,2091.18,1867.54,1896.35,1896.9548574966868,17748599688.22304,22893587.123466402,2009.3533575406746,2060.1640750572406,,False,False,False,False,True
2025-04-02,1896.95,1920.21,1781.48,1906.67,1903.8727708199995,17851030765.021328,23209854.166677665,1990.1750690460062,2050.080765106451,,False,False,False,False,False
2025-04-06,1903.36,1939.11,1754.3,1807.82,1805.8828668673711,16915791381.999014,14652132.461456763,1956.667395922618,2034.3260619942523,,False,False,False,False,False
2025-04-10,1805.5,1812.86,1404.02,1660.96,1662.3871800098987,15590103361.384716,92113411.58554648,1903.161902120305,2010.3300050920361,,False,False,False,False,False
2025-04-14,1664.58,1664.58,1488.26,1594.58,1595.7525822436824,14853582617.115849,20707342.515726984,1847.2692985063736,1983.5830745856908,,False,False,False,False,False
2025-04-18,1595.75,1682.48,1551.95,1582.22,1582.043545452114,14696856893.043747,23258815.300307237,1799.04643431469,1957.677298512557,,False,False,False,False,False
2025-04-22,1582.04,1650.33,1566.65,1576.21,1578.033267359711,14629607597.61149,27815033.373687223,1758.8622221410574,1933.1841352123733,,False,False,False,False,False
2025-04-26,1578.03,1815.49,1556.4,1786.36,1789.3858901666777,16500813621.012915,30546192.74616041,1764.4119799638972,1923.9068290803932,,False,False,False,False,False
2025-04-30,1784.46,1849.11,1753.08,1793.57,1795.9827275694374,16589246039.943535,16181138.095184509,1770.1521158921773,1915.6536612409768,,False,False,False,False,False
2025-05-04,1795.98,1866.49,1748.07,1834.03,1834.0143926492367,16858046627.572367,5125437.988892268,1781.7634389389152,1910.3866116544132,38.45980104494315,False,False,False,False,False
2025-05-08,1834.01,1846.51,1760.03,1809.83,1809.9889232663147,16609196776.086876,13959609.26506604,1786.8953451802604,1903.9093414358263,45.20788395746665,False,False,False,False,False
2025-05-12,1809.99,2587.5,1808.5,2502.4,2514.649862540575,22949191714.823322,39457491.4679219,1919.2143483366813,1943.311955700649,68.58554609937009,False,False,False,False,False
2025-05-16,2511.44,2706.8,2421.56,2538.28,2541.3880035841544,23178904641.62058,26047107.55957124,2032.336831108949,1981.8975071770042,67.304367291663,False,False,False,False,False
2025-05-20,2540.82,2632.01,2366.21,2526.08,2527.7951787119187,22942259486.42836,45235077.62508122,2122.4201670367615,2017.11671179216,64.73567661501917,False,False,False,False,False
2025-05-24,2526.46,2721.36,2458.61,2518.08,2518.0805701258555,22683302266.83313,42973216.50333517,2194.3584221438696,2049.4369607169147,72.71075321801564,False,False,False,False,False
2025-05-28,2520.18,2699.8,2476.08,2657.19,2657.192235999288,23907749217.196438,22873202.852863714,2278.5100246630363,2088.646978477068,75.11627023260473,False,False,False,False,False
2025-06-01,2658.87,2769.59,2491.69,2531.33,2529.9124015272355,22717572517.448586,12949083.320478756,2324.2195477292544,2117.1157154480466,73.67727989264216,False,False,False,False,False
2025-06-05,2529.91,2664.1,2477.87,2608.55,2608.574666375745,23386427688.806202,15389717.725180047,2375.9204783922523,2148.8227445401562,82.31248047374709,False,False,False,False,False
