timestamp,open,high,low,close,price,market_cap,total_volume,EMA_10,EMA_30,RSI,fvg_up,fvg_down,fair_value_gap,bullish_engulfing,bearish_engulfing
2025-03-09,0.999975,1.008,0.985052,1.0,0.9987260509441969,699211508.4488806,64953291.026108734,0.9987260509441969,0.9987260509441969,,False,False,False,False,False
2025-03-13,1.0,1.01,0.991028,0.999155,1.0004418725609898,698879387.0888433,60966690.44394222,0.9990380185108864,0.9988367491130222,,False,False,False,False,False
2025-03-17,0.999748,1.009,0.988387,0.999106,0.9981592002912888,747840281.2018952,58983159.27772629,0.9988782333800504,0.9987930362858137,,False,False,False,False,False
2025-03-21,0.998151,1.006,0.987857,0.999537,0.9997322818290192,748888048.4013007,94718901.78602438,0.9990335149162265,0.9988536327724722,,False,False,False,False,False
2025-03-25,1.001,1.003,0.997416,1.001,0.9998929758412436,749498563.7351323,42201271.14674415,0.9991897805389568,0.9989206871640058,,False,False,False,False,False
2025-03-29,0.999893,1.004,0.997204,0.999374,0.9993744697370991,748545790.3556391,65675956.63833725,0.9992233603931644,0.9989499634590441,,False,False,False,False,False
2025-04-02,1.0,1.004,0.995432,1.0,0.9999079641618682,848549902.6920104,57053673.870258324,0.9993478338056561,0.9990117699560005,,False,False,False,False,False
2025-04-06,0.999908,1.012,0.99337,1.002,1.0001491431675356,850068915.8931066,17536001.96162477,0.9994935264169069,0.9990851488728737,,False,False,False,False,False
2025-04-10,1.0,1.009,0.98938,0.999929,0.9998404554963581,848768927.0292771,41314489.60396497,0.9995566044313526,0.9991338783324534,,False,False,False,False,False
2025-04-14,0.999729,1.005,0.994373,1.0,1.0001131943585198,849246320.685672,20974063.602535985,0.9996578025999285,0.9991970600115545,,False,False,False,False,False
2025-04-18,1.0,1.005,0.995686,0.999869,0.9994547866582184,848804411.0786303,28917776.152351286,0.9996208906105266,0.9992136875371458,,False,False,False,False,False
2025-04-22,0.99977,1.002,0.996272,0.99891,0.998446307637192,848076433.4463743,26890057.957151316,0.9994073300699203,0.9991641791565037,,False,False,False,False,False
2025-04-26,0.998446,1.007,0.995366,0.999796,0.9998169513692726,848844589.5810808,36498729.366178274,0.9994818066698025,0.9992062934928114,,False,False,False,True,False
2025-04-30,0.999817,1.003,0.996395,0.998296,1.0002658701309934,899231633.9123535,32313153.905536674,0.9996243636627462,0.99927465327592,,False,False,False,False,True
2025-05-04,1.0,1.003,0.997065,1.0,0.9991930197986719,898799190.995372,31977602.40456476,0.9995459375056417,0.9992693865999687,51.91912763249786,False,False,False,False,False
2025-05-08,0.999776,1.004,0.994303,0.999946,1.0010967017588441,899153926.1046784,90870622.55963892,0.9998278946425876,0.9993872779005414,52.65026437478398,False,False,False,False,False
2025-05-12,1.001,1.008,0.988296,0.999593,0.9988655186779969,898448434.0440233,198958408.4302281,0.9996529171944801,0.999353616015216,52.87061871120554,False,False,False,False,True
2025-05-16,0.998866,1.008,0.988671,1.0,0.9995719034615097,898709879.8114754,598874852.3925627,0.9996381874248491,0.9993676990762672,49.298791190891166,False,False,False,False,False
2025-05-20,1.0,1.006,0.990804,0.999949,1.0005650108773898,898863435.0631622,1866337750.1603386,0.9998067007798564,0.9994449449989204,52.73891684603671,False,False,False,False,False
2025-05-24,1.001,1.008,0.974016,1.002,1.0016909584678326,898922613.2624243,902419407.4541554,1.0001492930867613,0.9995898490936891,58.995580626850064,False,False,False,False,False
2025-05-28,1.0,1.005,0.992108,1.0,1.000419915358314,1001687285.1961832,1474738907.34782,1.0001984971361344,0.999643401755923,51.88034114783856,False,False,False,False,False
2025-06-01,1.002,1.011,0.993929,0.9995,0.99957007441086,998427867.480787,1234099884.9526606,1.0000842384588118,0.9996386709594673,47.964167420655514,False,False,False,False,False
2025-06-05,0.99957,1.006,0.992801,0.99988,1.0006586861006226,999590703.8730035,1187160983.1795979,1.0001886834845954,0.999704478387929,52.72710100729129,False,False,False,False,False
