timestamp,open,high,low,close,price,market_cap,total_volume,EMA_10,EMA_30,RSI,fvg_up,fvg_down,fair_value_gap,bullish_engulfing,bearish_engulfing
2025-03-09,6.2,6.34,5.86,5.96,5.628909655648541,2707384555.5002093,94979957.82072012,5.628909655648541,5.628909655648541,,False,False,False,False,False
2025-03-13,5.96,5.99,4.91,5.5,5.508701780847984,2642234185.2563496,75998946.36595353,5.607053678412076,5.621154308887215,,False,False,False,False,False
2025-03-17,5.48,5.87,5.3,5.57,5.569789265653193,2684249123.9980197,58180684.77084438,5.6002783306377335,5.617840435130182,,False,False,False,False,False
2025-03-21,5.57,6.07,5.57,5.74,5.736949565737011,2766158502.1063576,42737346.45717694,5.62512764611033,5.625524895169333,,False,False,False,False,False
2025-03-25,5.74,6.12,5.62,6.04,6.049598573563925,2916124068.6605983,54648712.88213698,5.70230417837462,5.652884487323822,,False,False,False,False,False
2025-03-29,6.05,6.36,5.56,5.6,5.59968887564922,2698973792.496957,60974682.550388016,5.683646850606365,5.649452512377074,,False,False,False,False,True
2025-04-02,5.61,5.64,5.09,5.42,5.417857269111272,2615121696.1702867,64372042.751515575,5.635321472152712,5.6345108837792806,,False,False,False,False,False
2025-04-06,5.42,5.46,4.95,5.06,5.055254739108441,2443699238.9794226,49259014.94861813,5.529854793417389,5.597139519606968,,False,False,False,False,False
2025-04-10,5.06,5.08,4.23,4.98,4.982800124837514,2407865242.0673156,92858754.04708971,5.430390308221048,5.557504719944424,,False,False,False,False,False
2025-04-14,4.98,5.27,4.73,5.01,5.007665465893028,2430273935.8877125,49750031.42629127,5.35353124597959,5.522031219683044,,False,False,False,False,False
2025-04-18,5.01,5.11,4.6,4.71,4.708735374933643,2288514021.845772,48575380.44376941,5.236295633062145,5.469560520021793,,False,False,False,False,False
2025-04-22,4.71,5.01,4.67,4.77,4.770939675715369,2541572791.0188546,67347513.86521405,5.151685458999095,5.424488207485895,,False,False,False,False,False
2025-04-26,4.77,5.37,4.64,5.3,5.309138153537212,2819176768.056855,93867167.4369526,5.180313221642389,5.417046268521465,,False,False,False,False,False
2025-04-30,5.29,5.47,4.85,4.9,4.894914955952882,2609033262.7781196,66861951.32261009,5.12842262788066,5.383360377388008,,False,False,False,False,False
2025-05-04,4.89,5.06,4.68,4.73,4.722659184361171,2519003188.052664,54103962.29381041,5.0546474563316615,5.340734493966922,36.00852243194006,False,False,False,False,False
2025-05-08,4.72,4.74,4.46,4.65,4.6517455485058345,2478386854.027765,38851723.92875024,4.981392563999693,5.296283594259755,36.56507730881515,False,False,False,False,False
2025-05-12,4.65,5.94,4.65,5.77,5.767207126594428,3071428044.0055494,105511799.11763404,5.124267939016917,5.326665757636186,52.32603288135318,False,False,False,False,False
2025-05-16,5.77,6.1,5.33,5.39,5.402162814284207,2877674557.9677196,74447492.41544256,5.174794279974606,5.331536535484446,46.23118965841064,False,False,False,False,False
2025-05-20,5.4,5.53,5.01,5.21,5.214468357539766,2780459962.1478543,63730644.13381787,5.182007748622817,5.323983749810596,40.32650435663979,False,False,False,False,False
2025-05-24,5.21,5.82,5.09,5.24,5.238899696276384,2796617384.5026097,81438644.00754932,5.192351739105283,5.318494456034195,45.36393132995444,False,False,False,False,False
2025-05-28,5.23,5.41,5.04,5.32,5.3199376556186655,2838703506.4830823,59658166.53889823,5.215549178471353,5.318587565684806,48.708292764705654,False,False,False,False,False
2025-06-01,5.33,5.55,4.7,4.91,4.907937386567388,2619155125.5322804,59945634.00215593,5.15961976176154,5.292094005741747,48.081663100836344,False,False,False,False,True
2025-06-05,4.91,5.5,4.82,5.22,5.21604407229111,2784134555.2612014,74356996.90886831,5.169878727312371,5.287187558422352,52.861630911584534,False,False,False,False,False
