timestamp,open,high,low,close,sma_20,ema_20,rsi_14,macd,macdsignal,macdhist,bb_upper,bb_middle,bb_lower,adx,stoch_k,stoch_d,fvg,bullish_engulfing,price_change,volatility,volume_change,target
2025-06-16 14:30:00,0.628859,0.629203,0.627478,0.627515,0.6278795500000001,0.6278795500000001,33.2620828880182,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6310270533581822,0.6278795500000001,0.6247320466418179,32.49956164319298,43.796250963195355,51.23168305097612,0.0012351030633742858,False,0.0005022321428571619,0.00023388095262315625,,True
2025-06-16 15:00:00,0.627832,0.628512,0.627832,0.628026,0.6278795500000001,0.6278795500000001,33.2620828880182,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6310270533581822,0.6278795500000001,0.6247320466418179,32.49956164319298,43.071814840447445,46.495530311550425,0.0021837051950203417,False,0.0008143231635895365,0.00031237877648763904,,True
2025-06-16 15:30:00,0.628536,0.629282,0.628469,0.629187,0.6278795500000001,0.6278795500000001,33.2620828880182,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6310270533581822,0.6278795500000001,0.6247320466418179,32.49956164319298,61.7489218704952,49.53899589137933,6.84202402980962e-05,False,0.0018486495782024104,0.0007629726731672363,,False
2025-06-16 16:00:00,0.628755,0.629066,0.628516,0.628803,0.6278795500000001,0.6278795500000001,33.2620828880182,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6310270533581822,0.6278795500000001,0.6247320466418179,32.49956164319298,78.37785447085577,61.06619706059947,0.0012187438346836746,False,-0.0006103114018567446,0.0008400605335331209,,False
2025-06-16 16:30:00,0.627368,0.627749,0.626964,0.62742,0.6278795500000001,0.6278795500000001,33.2620828880182,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6310270533581822,0.6278795500000001,0.6247320466418179,32.49956164319298,66.27404976984921,68.80027537040006,0.0033526645868025094,False,-0.0021994169875143577,0.0007818565725246302,,False
2025-06-16 17:00:00,0.626277,0.626987,0.626177,0.6262,0.6278795500000001,0.6278795500000001,30.85507528831587,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6310270533581822,0.6278795500000001,0.6247320466418179,32.49956164319298,34.33789033883509,59.663264859846684,0.0025104722786049596,False,-0.0019444710082560102,0.0011836759269327072,,True
2025-06-16 17:30:00,0.62604,0.626783,0.625859,0.626783,0.6278795500000001,0.6278795500000001,33.33764845538544,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6310270533581822,0.6278795500000001,0.6247320466418179,32.49956164319298,15.802245639651586,38.80472858277862,0.0018023228874233762,True,0.0009310124560844013,0.0012840149142436068,,False
2025-06-16 18:00:00,0.626585,0.627048,0.626483,0.626483,0.6278795500000001,0.6278795500000001,32.68728228054107,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6310270533581822,0.6278795500000001,0.6247320466418179,32.49956164319298,15.730680876096045,21.956938951527565,0.00047886375208899037,False,-0.00047863455135188637,0.0010352104616936243,,True
2025-06-16 18:30:00,0.626012,0.62718,0.626012,0.62718,0.6278795500000001,0.6278795500000001,35.81998376237867,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6310270533581822,0.6278795500000001,0.6247320466418179,32.49956164319298,38.7818272605748,23.43825125877414,0.0016549203529645387,True,0.0011125601173533894,0.0004971686836475955,,True
2025-06-16 19:00:00,0.626948,0.62799,0.626524,0.62799,0.6278795500000001,0.6278795500000001,39.35240428985144,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6310270533581822,0.6278795500000001,0.6247320466418179,32.49956164319298,63.11720558368379,39.209904573451546,0.0010470468808856325,False,0.0012914952645175504,0.0006964874011781604,,True
2025-06-16 19:30:00,0.628025,0.628822,0.628025,0.628822,0.6276677500000001,0.6279693071428571,42.83290473549327,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6297988797355137,0.6276677500000001,0.6255366202644864,32.49956164319298,89.9647266313923,63.954586491883624,-5.573026551491938e-05,False,0.0013248618608576734,0.0009522144191304159,,False
2025-06-16 20:00:00,0.629279,0.629279,0.6279,0.6279,0.6276077500000001,0.627962706462585,40.08736405237911,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6296394571514663,0.6276077500000001,0.625576042848534,32.49956164319298,85.93000714212826,79.67064645240144,0.0014683866857779556,False,-0.0014662336877526716,0.0008847807638052887,,False
2025-06-16 20:30:00,0.627839,0.62814,0.626995,0.627553,0.6275174000000001,0.6279236867994816,39.07227921868063,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6293833327317596,0.6275174000000001,0.6256514672682406,32.49956164319298,68.3195592286501,81.40476433405689,0.003642772270911353,False,-0.0005526357700270657,0.0006116346948954757,,False
2025-06-16 21:00:00,0.627574,0.627574,0.626188,0.626231,0.6275030500000002,0.6277624785328644,35.395024453812276,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6294035989178827,0.6275030500000002,0.6256025010821177,32.49956164319298,35.44993774692913,63.233168039235835,0.003117274684280224,False,-0.0021065949808224405,0.0009437360330091718,,False
2025-06-16 21:30:00,0.6259,0.6259,0.624783,0.624995,0.6274905000000002,0.627498909148782,32.33129911782883,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6294528109333276,0.6274905000000002,0.6255281890666727,32.49956164319298,17.758364768501863,40.509287248027036,0.004467150994825384,False,-0.001973712575710884,0.0014997232077953264,,True
2025-06-16 22:00:00,0.625441,0.625441,0.62457,0.625241,0.6273325500000002,0.6272838701822314,33.563873771164694,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6294767242907475,0.6273325500000002,0.6251883757092529,32.49956164319298,6.785249292725958,19.997850602718987,0.0021294650719696005,False,0.0003936031488254166,0.0013156743518059157,,True
2025-06-16 22:30:00,0.624895,0.626896,0.624895,0.626676,0.6272869500000002,0.6272259777839236,40.38537113555112,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6294461921329719,0.6272869500000002,0.6251277078670285,32.49956164319298,25.98540298733217,16.84300568285333,0.0008737467894607037,True,0.0022951150036545354,0.0010501629397383723,,False
2025-06-16 23:00:00,0.626599,0.626599,0.618166,0.618397,0.6268173500000003,0.6263851227568833,24.656058804484637,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.631237311686335,0.6268173500000003,0.6223973883136655,32.49956164319298,25.232087871250183,19.334246717102772,0.014122420191340215,False,-0.013210973453586905,0.003375934389172872,,True
2025-06-16 23:30:00,0.619689,0.622946,0.619689,0.62248,0.6265541000000002,0.6260132063038468,37.57015692406187,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6313341913337381,0.6265541000000002,0.6217740086662623,33.79693825420811,36.9542537805502,29.39058154637752,0.011150754652737052,False,0.006602554669573157,0.0032564315899462613,,False
2025-06-17 00:00:00,0.622053,0.622053,0.619457,0.619457,0.6261669500000002,0.6253888057034804,33.05295512650196,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6318449831972544,0.6261669500000002,0.6204889168027461,35.053641581238885,22.21975058637454,28.135364079391646,0.005632352205237755,False,-0.004856380927901305,0.003571922269590958,,False
2025-06-17 00:30:00,0.619,0.619252,0.613109,0.616294,0.6256059000000003,0.6245226337317203,29.109259657863284,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6326849206355752,0.6256059000000003,0.6185268793644253,37.27270963695047,29.101789005934773,29.425264457619843,0.014587944394879135,False,-0.00510608484527586,0.004035312466216145,,True
2025-06-17 01:00:00,0.617195,0.61844,0.617136,0.61844,0.6251266000000002,0.6239433352810803,34.793821975578446,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6327615372596764,0.6251266000000002,0.617491662740324,39.33327283153979,25.80257368628412,25.708037759531152,0.003428741800834835,False,0.0034821043203405733,0.002253772903377562,,False
2025-06-17 01:30:00,0.619053,0.61924,0.617509,0.617509,0.6245427000000002,0.623330541444787,33.53738317506668,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.6326196243180249,0.6245427000000002,0.6164657756819756,40.74341256361264,35.78290602435664,30.22908957219185,0.001507670333549819,False,-0.0015054006855960145,0.0023475458461974415,,True
2025-06-17 02:00:00,0.617738,0.617972,0.617386,0.617538,0.6239794500000002,0.6227788708309977,33.617795732044904,-0.0028162589370792634,-0.0018133946915188288,-0.0010028642455604346,0.632355059672677,0.6239794500000002,0.6156038403273234,42.07321247810204,44.58882548025449,35.391435063631754,0.003002983546760086,False,4.6962878273992814e-05,0.0011795424112758365,,False
2025-06-17 02:30:00,0.615965,0.616296,0.615624,0.615624,0.6233896500000002,0.6220974545613789,30.955745073200347,-0.0030320333810566202,-0.002057122429426387,-0.0009749109516302332,0.6323537234774445,0.6233896500000002,0.614425576522556,43.589975823096765,45.06307439684836,41.811601967153166,0.0038140163476407954,False,-0.0030994044091214867,0.0011159224883468195,,True
2025-06-17 03:00:00,0.614933,0.620502,0.614357,0.620502,0.6231047500000002,0.6219455065079142,43.28249873587197,-0.002777406140513916,-0.002201179171643893,-0.0005762269688700233,0.6320556176869391,0.6231047500000002,0.6141538823130613,42.66775008793679,63.48671304006626,51.046204305723045,0.0031561453682466593,True,0.007923667693267467,0.0017694314906201976,,False
2025-06-17 03:30:00,0.620252,0.620361,0.620039,0.620039,0.6227675500000002,0.6217639344595415,42.506781799092515,-0.002583194984641324,-0.002277582334243379,-0.00030561265039794495,0.6316465745516783,0.6227675500000002,0.6138885254483221,41.81139761957395,77.80210913027916,62.11729885573127,0.0007467272219973118,False,-0.0007461700365187784,0.0020139288219792007,,False
2025-06-17 04:00:00,0.619685,0.619828,0.619382,0.619382,0.6224125000000001,0.6215370835586328,41.37364131563821,-0.0024540073840614296,-0.002312867344206989,-0.0001411400398544406,0.631236575645603,0.6224125000000001,0.6135884243543973,41.189178527603026,91.41307295904528,77.56729837646358,0.0015806077670969824,False,-0.001059610766419583,0.0020175990681992853,,False
2025-06-17 04:30:00,0.619965,0.620038,0.618101,0.618101,0.6219585500000002,0.6212098375054297,39.18051276303282,-0.0024270141655551303,-0.002335696708476617,-9.131745707851311e-05,0.6306884998159462,0.6219585500000002,0.6132286001840542,40.9379500508701,78.3889340927583,82.5347053940276,0.0027940417504583137,False,-0.0020681905512268672,0.0019571308847388526,,True
2025-06-17 05:00:00,0.617804,0.618284,0.617503,0.618284,0.6214732500000001,0.6209311863144363,39.67248705443543,-0.0023636090608500915,-0.002341279178951312,-2.232988189877945e-05,0.6298812667191585,0.6214732500000001,0.6130652332808417,40.85253355057133,68.86899918632992,79.55700207937785,0.00410524321339322,False,0.00029606811831706104,0.0010559513719858296,,False
2025-06-17 05:30:00,0.618532,0.618532,0.616639,0.616639,0.6208641000000001,0.6205224066654424,36.79146715948856,-0.0024182220521968834,-0.002356667753600426,-6.155429859645714e-05,0.6288066222416704,0.6208641000000001,0.6129215777583299,40.98472102194254,41.61106590724132,62.956333062109856,0.002667687252995507,False,-0.0026605896319489286,0.0013052794719900142,,False
2025-06-17 06:00:00,0.617661,0.617782,0.61633,0.61633,0.6202856000000001,0.6201231298401623,36.25881015886715,-0.002458101494964837,-0.0023769545018733082,-8.114699309152897e-05,0.6277659639857891,0.6202856000000001,0.6128052360142111,41.18348510119309,21.30187144019496,43.92731217792208,0.0035727613453830354,False,-0.0005011035630246852,0.0012572253974520318,,False
2025-06-17 06:30:00,0.616141,0.616428,0.615564,0.615564,0.61968615,0.6196889269982421,34.90953785595353,-0.0025224389330883445,-0.0024060513881163153,-0.00011638754497202922,0.6266441788092226,0.61968615,0.6127281211907775,41.55781554633152,5.210646728907401e-14,20.970979115812124,0.0036031996672970697,False,-0.001242840685996227,0.0011726923296407755,,False
2025-06-17 07:00:00,0.614961,0.615069,0.61402,0.615069,0.61912805,0.6192489339507904,34.028311318564285,-0.0025835871944889233,-0.002441558549390837,-0.00014202864509808627,0.6256751764681665,0.61912805,0.6125809235318336,42.26136523359919,7.749704491725642,9.683858643973567,0.003921696361681974,False,-0.0008041405930171441,0.0012328153551924399,,False
2025-06-17 07:30:00,0.615257,0.616208,0.614926,0.614926,0.6186246000000001,0.618837225955477,33.76315498100265,-0.0026134601947944702,-0.0024759388784715637,-0.0001375213163229065,0.6248292951383475,0.6186246000000001,0.6124199048616527,42.170486741491175,14.442966903072943,7.39755713159956,0.00023254830662551955,False,-0.0002324942404835495,0.0007573303770470809,,True
2025-06-17 08:00:00,0.615026,0.616864,0.615026,0.616864,0.61820575,0.618649299674003,40.526863394220456,-0.0024524836543523554,-0.0024712478336477222,1.8764179295366855e-05,0.6236519498815944,0.61820575,0.6127595501184055,41.67388171526924,39.642328944539585,20.6116667797794,0.0019218699697248838,False,0.0031515987289527647,0.0008298685438057321,,False
2025-06-17 08:30:00,0.61658,0.6167,0.615861,0.615861,0.617665,0.618383747324098,38.34453283901006,-0.0023784252975460607,-0.00245268332642739,7.425802888132941e-05,0.6215690996913722,0.617665,0.6137609003086278,41.212748476634566,53.47021470129042,35.85183684963433,0.0016286142489944583,False,-0.0016259661773097012,0.0007725313585856624,,True
2025-06-17 09:00:00,0.616582,0.616582,0.615892,0.616103,0.6175503000000001,0.6181665332932315,39.195305968055216,-0.0022739929633242006,-0.0024169452538067523,0.00014295229048255165,0.6214962059846706,0.6175503000000001,0.6136043940153296,40.78455332647381,71.19092322290113,54.767822289577055,0.0013119183233424544,False,0.00039294581082405244,0.0007936619557457871,,False
