timestamp,open,high,low,close,volume,rsi,macd
2025-06-18 12:00:00,9.223,9.223,9.176,9.223,1233.75,53.248733974204335,-0.012515349093975559
2025-06-18 12:30:00,9.179,9.223,9.17,9.223,1623.17,53.248733974204335,-0.009579084337429933
2025-06-18 13:00:00,9.172,9.223,9.171,9.19,999.58,48.57739954376155,-0.009801907285009293
2025-06-18 13:30:00,9.223,9.223,9.167,9.223,5381.92,53.016189488327115,-0.007232302388839429
2025-06-18 14:00:00,9.223,9.223,9.168,9.223,980.32,53.016189488327115,-0.005136659779147124
2025-06-18 14:30:00,9.168,9.271,9.168,9.219,7266.86,52.38057145735978,-0.003755325429340317
2025-06-18 15:00:00,9.192,9.219,9.165,9.173,3481.41,45.60857495156109,-0.006299803355510392
2025-06-18 15:30:00,9.173,9.263,9.17,9.215,3301.77,51.74311392053092,-0.004871120210994562
2025-06-18 16:00:00,9.215,9.215,9.169,9.169,1094.19,45.667971813942195,-0.007365785893087562
2025-06-18 16:30:00,9.169,9.263,9.169,9.257,3069.42,56.250442391523556,-0.0022164124429533416
2025-06-18 17:00:00,9.193,9.257,9.171,9.172,1089.64,46.77379544349797,-0.004937371563869419
2025-06-18 17:30:00,9.257,9.27,9.172,9.215,2229.6,51.24837343671677,-0.0035827113701252244
2025-06-18 18:00:00,9.193,9.215,9.171,9.215,874.91,51.248373436716754,-0.0024805392938862525
2025-06-18 18:30:00,9.215,9.26,9.168,9.173,1848.18,46.79231088097452,-0.004939173259296936
2025-06-18 19:00:00,9.173,9.26,9.164,9.173,1093.25,46.79231088097452,-0.006809166556875468
2025-06-18 19:30:00,9.26,9.26,9.165,9.175,2267.98,47.04659262170854,-0.008037119521567604
2025-06-18 20:00:00,9.175,9.245,9.147,9.158,2614.99,45.074726229155154,-0.010263725183117245
2025-06-18 20:30:00,9.158,9.258,9.157,9.246,2384.92,55.477463750497066,-0.00487130824919646
2025-06-18 21:00:00,9.166,9.246,9.15,9.179,2152.83,48.020249267638356,-0.005935696027471238
2025-06-18 21:30:00,9.179,9.258,9.157,9.258,2433.07,55.59888278003115,-0.0003999805144108137
2025-06-18 22:00:00,9.182,9.258,9.156,9.21,2177.27,50.75662119535313,0.00011261688772279399
2025-06-18 22:30:00,9.183,9.256,9.167,9.256,2723.26,54.81778903829485,0.00418245682514673
2025-06-18 23:00:00,9.193,9.256,9.165,9.176,2696.34,47.48343219258401,0.0009416481513326858
2025-06-18 23:30:00,9.256,9.256,9.162,9.171,2381.96,47.059639157813805,-0.002007038395403171
2025-06-19 00:00:00,9.171,9.224,9.171,9.176,2943.28,47.56363732087119,-0.0038955302665435454
2025-06-19 00:30:00,9.176,9.247,9.173,9.212,2046.87,51.1682725602425,-0.002458929535768206
2025-06-19 01:00:00,9.212,9.225,9.203,9.218,7911.08,51.763439137642074,-0.0008267331850380089
2025-06-19 01:30:00,9.218,9.249,9.179,9.213,30239.18,51.203374097608624,6.26141915756051e-05
2025-06-19 02:00:00,9.213,9.224,9.185,9.215,2042.7,51.42975008322652,0.0009182269317520309
2025-06-19 02:30:00,9.215,9.227,9.17,9.212,3063.35,51.047199888013154,0.0013387984298205424
2025-06-19 03:00:00,9.212,9.212,9.165,9.212,407.21,51.047199888013154,0.0016530490516135643
2025-06-19 03:30:00,9.212,9.214,9.198,9.207,231.93,50.323656926231095,0.0014815582390390603
2025-06-19 04:00:00,9.207,9.207,9.207,9.207,0.0,50.323656926231095,0.001330315485724043
2025-06-19 04:30:00,9.207,9.207,9.205,9.205,0.0,49.99492064331922,0.0010371160010951286
