timestamp,open,high,low,close,volume,rsi,macd
2025-06-11 12:00:00,0.207032,0.207347,0.204254,0.204254,18720.84,100.0,-0.0028060297182861127
2025-06-11 12:30:00,0.207032,0.207347,0.204254,0.204254,18720.84,100.0,-0.0028060297182861127
2025-06-11 13:00:00,0.207032,0.207347,0.204254,0.204254,18720.84,100.0,-0.0028060297182861127
2025-06-11 13:30:00,0.207032,0.207347,0.204254,0.204254,18720.84,100.0,-0.0028060297182861127
2025-06-11 14:00:00,0.207032,0.207347,0.204254,0.204254,18720.84,100.0,-0.0028060297182861127
2025-06-11 14:30:00,0.207032,0.207347,0.204254,0.204254,18720.84,100.0,-0.0028060297182861127
2025-06-11 15:00:00,0.207032,0.207347,0.204254,0.204254,18720.84,100.0,-0.0028060297182861127
2025-06-11 15:30:00,0.207032,0.207347,0.204254,0.204254,18720.84,100.0,-0.0028060297182861127
2025-06-11 16:00:00,0.204804,0.208626,0.204404,0.208626,18720.84,100.0,-0.0028060297182861127
2025-06-11 16:30:00,0.204804,0.208626,0.204404,0.208626,18720.84,100.0,-0.0028060297182861127
2025-06-11 17:00:00,0.204804,0.208626,0.204404,0.208626,18720.84,100.0,-0.0028060297182861127
2025-06-11 17:30:00,0.204804,0.208626,0.204404,0.208626,18720.84,100.0,-0.0028060297182861127
2025-06-11 18:00:00,0.204804,0.208626,0.204404,0.208626,18720.84,100.0,-0.0028060297182861127
2025-06-11 18:30:00,0.204804,0.208626,0.204404,0.208626,18720.84,100.0,-0.0028060297182861127
2025-06-11 19:00:00,0.204804,0.208626,0.204404,0.208626,18720.84,100.0,-0.0028060297182861127
2025-06-11 19:30:00,0.204804,0.208626,0.204404,0.208626,18720.84,100.0,-0.0028060297182861127
2025-06-11 20:00:00,0.208598,0.208598,0.201915,0.201918,18720.84,35.978527840376785,-0.0028060297182861127
2025-06-11 20:30:00,0.208598,0.208598,0.201915,0.201918,18720.84,35.978527840376785,-0.0028060297182861127
2025-06-11 21:00:00,0.208598,0.208598,0.201915,0.201918,18720.84,35.978527840376785,-0.0028060297182861127
2025-06-11 21:30:00,0.208598,0.208598,0.201915,0.201918,18720.84,35.978527840376785,-0.0028060297182861127
2025-06-11 22:00:00,0.208598,0.208598,0.201915,0.201918,18720.84,35.978527840376785,-0.0028060297182861127
2025-06-11 22:30:00,0.208598,0.208598,0.201915,0.201918,18720.84,35.97852784037678,-0.0028060297182861127
2025-06-11 23:00:00,0.208598,0.208598,0.201915,0.201918,18720.84,35.97852784037678,-0.0028060297182861127
2025-06-11 23:30:00,0.208598,0.208598,0.201915,0.201918,18720.84,35.97852784037678,-0.0028060297182861127
2025-06-12 00:00:00,0.201842,0.203056,0.195611,0.197101,18720.84,19.641739904478147,-0.0028060297182861127
2025-06-12 00:30:00,0.201842,0.203056,0.195611,0.197101,18720.84,19.641739904478147,-0.0028060297182861127
2025-06-12 01:00:00,0.201842,0.203056,0.195611,0.197101,18720.84,19.641739904478147,-0.0028060297182861127
2025-06-12 01:30:00,0.201842,0.203056,0.195611,0.197101,18720.84,19.641739904478143,-0.0028060297182861127
2025-06-12 02:00:00,0.201842,0.203056,0.195611,0.197101,18720.84,19.64173990447814,-0.0028060297182861127
2025-06-12 02:30:00,0.201842,0.203056,0.195611,0.197101,18720.84,19.64173990447814,-0.0028060297182861127
2025-06-12 03:00:00,0.201842,0.203056,0.195611,0.197101,18720.84,19.641739904478136,-0.0028060297182861127
2025-06-12 03:30:00,0.201842,0.203056,0.195611,0.197101,18720.84,19.64173990447814,-0.0028060297182861127
2025-06-12 04:00:00,0.19711,0.197311,0.194273,0.19534,18720.84,15.105318859895423,-0.0028060297182861127
2025-06-12 04:30:00,0.19711,0.197311,0.194273,0.19534,18720.84,15.105318859895423,-0.0028060297182861127
2025-06-12 05:00:00,0.19711,0.197311,0.194273,0.19534,18720.84,15.105318859895423,-0.002806338704559569
2025-06-12 05:30:00,0.19711,0.197311,0.194273,0.19534,18720.84,15.10531885989542,-0.002774599719963994
2025-06-12 06:00:00,0.19711,0.197311,0.194273,0.19534,18720.84,15.10531885989542,-0.0027181136241132
2025-06-12 06:30:00,0.19711,0.197311,0.194273,0.19534,18720.84,15.105318859895423,-0.0026428824820749763
2025-06-12 07:00:00,0.19711,0.197311,0.194273,0.19534,18720.84,15.10531885989542,-0.0025538223852407393
2025-06-12 07:30:00,0.19711,0.197311,0.194273,0.19534,18720.84,15.10531885989542,-0.0024549425670915004
2025-06-12 08:00:00,0.194946,0.195,0.192762,0.192954,18720.84,9.64495039877373,-0.002539832252962143
2025-06-12 08:30:00,0.194946,0.195,0.192762,0.192954,18720.84,9.644950398773728,-0.002577397308809959
