timestamp,open,high,low,close,volume,rsi,macd
2025-06-18 12:00:00,177.18,177.32,176.37,176.79,294487.75,40.81461612948619,-0.4954586771299887
2025-06-18 12:30:00,176.79,176.86,175.62,175.67,385567.17,36.20740021967433,-0.6293846012632969
2025-06-18 13:00:00,175.67,175.75,174.36,174.36,166358.66,31.700055009561908,-0.8316412700143303
2025-06-18 13:30:00,174.36,175.85,174.19,175.71,86232.85,39.99071470799187,-0.8729347709444539
2025-06-18 14:00:00,175.71,177.34,175.7,177.24,343946.53,47.734078958793496,-0.7732879722891823
2025-06-18 14:30:00,177.24,177.51,175.52,175.9,79445.58,42.554921876559845,-0.7932993069918837
2025-06-18 15:00:00,175.9,176.67,174.86,176.57,47556.9,45.7257938244536,-0.7464899617362732
2025-06-18 15:30:00,176.57,176.86,176.09,176.48,64866.24,45.36356298067204,-0.7084884523566757
2025-06-18 16:00:00,176.48,176.59,175.18,175.36,43229.98,41.009734391454245,-0.7599859768899364
2025-06-18 16:30:00,175.36,175.78,175.04,175.62,425.53,42.39198592854807,-0.770931490676503
2025-06-18 17:00:00,175.62,175.62,174.59,175.07,180665.77,40.243763047212255,-0.814596135487335
2025-06-18 17:30:00,175.07,176.42,174.3,176.18,90834.64,46.17228574173868,-0.7509761719005326
2025-06-18 18:00:00,176.18,176.7,174.72,175.91,170068.71,45.00271254629088,-0.7141117996100093
2025-06-18 18:30:00,175.91,176.74,174.32,174.59,97961.62,39.70717693088432,-0.7823905757401235
2025-06-18 19:00:00,174.59,176.55,174.0,174.69,167229.03,40.2804982995789,-0.8189920034689351
2025-06-18 19:30:00,174.69,176.0,174.69,175.26,23747.62,43.57409617024277,-0.7928650080602608
2025-06-18 20:00:00,175.26,176.25,174.62,176.13,99.91,48.26412266823701,-0.6939579317935056
2025-06-18 20:30:00,176.13,178.96,176.13,178.68,132766.3,59.01663593936587,-0.40513947680625506
2025-06-18 21:00:00,178.68,178.68,177.29,178.08,256571.15,56.06407685034978,-0.22210348527141832
2025-06-18 21:30:00,178.08,178.98,177.85,178.98,52734.93,59.34932270461961,-0.004373252755272006
2025-06-18 22:00:00,178.98,179.07,178.4,179.0,99426.51,59.421935243242444,0.16785839098534439
2025-06-18 22:30:00,179.0,179.02,178.62,178.64,49781.47,57.4332572385232,0.2721668481498227
2025-06-18 23:00:00,178.64,178.99,178.42,178.42,50388.27,56.195531770456675,0.3332385242969167
2025-06-18 23:30:00,178.42,178.42,176.99,177.48,61445.26,51.12573765159523,0.30230335860821356
2025-06-19 00:00:00,177.48,178.88,176.33,178.88,206.09,57.30392850918384,0.3863022645944625
2025-06-19 00:30:00,178.88,178.93,177.58,177.58,106.72,50.87306872724767,0.34400736455981473
2025-06-19 01:00:00,177.58,177.58,176.31,177.36,59.14,49.85343603352003,0.2894001652214513
2025-06-19 01:30:00,177.36,177.36,176.38,176.41,61137.62,45.60298788179915,0.16753526357206283
2025-06-19 02:00:00,176.41,176.88,175.87,175.98,50289.16,43.78337744132872,0.0358458361992291
2025-06-19 02:30:00,175.98,176.86,175.98,176.13,81300.59,44.61360229140402,-0.055772328679211114
2025-06-19 03:00:00,176.13,177.01,176.13,177.01,50062.91,49.34041806699351,-0.056717929895313546
2025-06-19 03:30:00,177.01,177.56,176.78,177.56,125471.65,52.09233464447164,-0.012937783498870203
2025-06-19 04:00:00,177.56,177.56,176.88,176.96,207337.22,48.96731197863698,-0.02635290773528709
2025-06-19 04:30:00,176.96,176.96,176.33,176.45,75.42,46.41829825542694,-0.07724677535372848
