timestamp,open,high,low,close,volume,rsi,macd
2025-06-18 12:30:00,643.7,643.8,641.96,642.6,43359.53,30.797288729410116,-1.4233886618185352
2025-06-18 13:00:00,642.6,642.45,637.54,637.62,156322.21,22.80894189025015,-2.0333843888662386
2025-06-18 13:30:00,637.71,642.92,637.38,640.83,1017160.09,34.586889134919076,-2.2320604212953867
2025-06-18 14:00:00,640.83,645.5,639.75,644.44,217798.97,44.789496451143656,-2.074304487485847
2025-06-18 14:30:00,644.44,644.77,640.75,642.86,209031.25,41.72225009894427,-2.0531076221082003
2025-06-18 15:00:00,642.9,644.33,639.4,642.52,115059.67,41.07045881767112,-2.040225660662827
2025-06-18 15:30:00,642.25,643.51,640.38,642.55,110151.93,41.15780756713392,-2.004489358554224
2025-06-18 16:00:00,642.5,643.01,638.55,641.11,1685567.58,38.22867643491155,-2.0685194425597047
2025-06-18 16:30:00,641.11,641.88,640.11,641.22,43308.88,38.588221336593236,-2.0863376628767583
2025-06-18 17:00:00,641.22,641.34,638.8,640.17,51111.92,36.40968671006178,-2.1602825629782956
2025-06-18 17:30:00,640.08,643.07,636.84,641.84,134479.97,42.016616475772715,-2.060378623593806
2025-06-18 18:00:00,641.94,643.56,637.52,641.27,158421.95,40.69761236163381,-2.004096293607745
2025-06-18 18:30:00,641.68,644.04,638.57,638.84,101470.26,35.57093015901658,-2.131007900671534
2025-06-18 19:00:00,638.84,641.65,638.63,639.24,135383.25,36.97826114170179,-2.1742462492181858
2025-06-18 19:30:00,639.24,641.37,639.26,639.73,84466.2,38.74343623335286,-2.1442563940997843
2025-06-18 20:00:00,639.73,641.32,638.37,641.22,160505.44,43.889947800119764,-1.9774636997010475
2025-06-18 20:30:00,641.22,645.74,641.12,645.03,161772.67,54.43236505716397,-1.5203188399902956
2025-06-18 21:00:00,644.64,645.24,641.82,644.0,101354.37,51.60927816467632,-1.2269965842057218
2025-06-18 21:30:00,644.38,646.24,642.62,645.17,105208.59,54.49628127407641,-0.8898694996540826
2025-06-18 22:00:00,644.49,645.6,643.59,644.84,196077.24,53.5262960810382,-0.6419224163199715
2025-06-18 22:30:00,645.23,645.63,644.24,645.19,20872.86,54.45228046467175,-0.41242629785222107
2025-06-18 23:00:00,645.25,646.01,644.92,645.17,24853.59,54.385595657463895,-0.2295170734362273
2025-06-18 23:30:00,644.94,645.37,643.56,645.1,85161.23,54.135706528033964,-0.08918059193149475
2025-06-19 00:00:00,645.1,645.81,643.81,645.56,77725.29,55.58010002950419,0.05848110260285466
2025-06-19 00:30:00,645.3,647.35,644.95,645.15,88047.1,53.94927583463998,0.14079746039919883
2025-06-19 01:00:00,645.15,645.03,642.26,643.63,67256.43,48.2919991355272,0.08243224259979343
2025-06-19 01:30:00,643.63,643.54,641.3,642.38,36001.19,44.18825944307071,-0.06394999063456908
2025-06-19 02:00:00,642.38,643.16,641.6,642.09,25512.07,43.269588347058665,-0.20104205381664997
2025-06-19 02:30:00,642.5,644.7,642.0,643.15,25297.12,47.56099938817787,-0.22160088333180283
2025-06-19 03:00:00,643.15,645.85,643.12,645.09,55795.63,54.36497870645361,-0.08042502744376634
2025-06-19 03:30:00,645.09,646.11,644.46,645.37,22600.96,55.26712378955706,0.05343554372143444
2025-06-19 04:00:00,645.05,646.45,644.76,644.76,37872.78,52.81742956755379,0.10904213886533398
2025-06-19 04:30:00,644.76,646.09,644.67,645.7,25088.23,56.05026763180233,0.22635166909071813
2025-06-19 05:00:00,645.97,646.66,645.46,646.14,16199.13,57.51757520023807,0.350781054092522
