timestamp,open,high,low,close,volume,rsi,macd
2025-06-18 12:30:00,0.6049,0.6056,0.601,0.6014,605997.75,34.57147968881269,-0.001976748140883444
2025-06-18 13:00:00,0.6014,0.6017,0.5921,0.593,1954719.18,27.481750022611664,-0.003015439333928116
2025-06-18 13:30:00,0.593,0.6004,0.5925,0.5998,1138636.25,38.48040299512519,-0.0032524146067246518
2025-06-18 14:00:00,0.5998,0.6064,0.597,0.6056,1400669.44,46.00296630299593,-0.002938336377642403
2025-06-18 14:30:00,0.6056,0.6065,0.595,0.596,1746889.59,37.770452304182534,-0.003424590342006595
2025-06-18 15:00:00,0.596,0.5994,0.5899,0.5955,2494437.34,37.39509511477939,-0.0038064179170268497
2025-06-18 15:30:00,0.5955,0.5984,0.5942,0.595,1182528.71,36.99911933446253,-0.0041020786334442505
2025-06-18 16:00:00,0.595,0.5961,0.5914,0.5921,920090.96,34.70379714997989,-0.004518313341367208
2025-06-18 16:30:00,0.5921,0.5944,0.5901,0.5918,1191827.82,34.46559483072727,-0.004816864028869716
2025-06-18 17:00:00,0.5918,0.594,0.5891,0.5916,696809.06,34.296584486728335,-0.005011832641256264
2025-06-18 17:30:00,0.5916,0.5977,0.5885,0.5958,878386.69,40.85568779522376,-0.004772428190661593
2025-06-18 18:00:00,0.5958,0.6009,0.5902,0.5934,1594523.9,38.49105876616253,-0.004721926946569921
2025-06-18 18:30:00,0.5934,0.5983,0.5895,0.5895,979707.81,34.95101721651686,-0.0049396604226056295
2025-06-18 19:00:00,0.5895,0.5987,0.5887,0.5922,1169457.87,39.12518585571381,-0.0048385722864784375
2025-06-18 19:30:00,0.5922,0.5953,0.5912,0.5913,918733.46,38.24422071123465,-0.004776026626703955
2025-06-18 20:00:00,0.5913,0.5953,0.5898,0.5952,415719.05,44.11632856566776,-0.004361484851932329
2025-06-18 20:30:00,0.5952,0.6077,0.595,0.6055,813177.0,56.01240910251474,-0.00316534545743119
2025-06-18 21:00:00,0.6055,0.6071,0.6024,0.6061,1002090.9,56.59208678752252,-0.0021442636474096055
2025-06-18 21:30:00,0.6061,0.6098,0.6054,0.6076,555378.41,58.07942034363791,-0.0012001766036900952
2025-06-18 22:00:00,0.6076,0.609,0.6049,0.6065,423976.96,56.549206615735706,-0.0005345793289389666
2025-06-18 22:30:00,0.6065,0.6067,0.6046,0.6055,403787.8,55.12724425147956,-8.677999027140171e-05
2025-06-18 23:00:00,0.6055,0.6076,0.605,0.605,316820.24,54.39079691563511,0.00022516285330309582
2025-06-18 23:30:00,0.605,0.605,0.602,0.6042,304874.86,53.166964522927444,0.0004031788948124504
2025-06-19 00:00:00,0.6042,0.6082,0.6029,0.6078,312765.42,57.771629546487546,0.000825235008304892
2025-06-19 00:30:00,0.6078,0.6116,0.6068,0.6073,627357.44,56.93434656837385,0.0011066153250489652
2025-06-19 01:00:00,0.6073,0.6077,0.6018,0.6043,913814.49,52.05916519289603,0.0010751427489932297
2025-06-19 01:30:00,0.6043,0.6043,0.6018,0.6024,313428.83,49.18653515521027,0.0008866654572231569
2025-06-19 02:00:00,0.6024,0.6038,0.599,0.601,278253.27,47.12316990139356,0.0006172127020502849
2025-06-19 02:30:00,0.601,0.604,0.5999,0.6002,558075.78,45.93728686042515,0.0003352515667774947
2025-06-19 03:00:00,0.6002,0.6033,0.6001,0.6027,384292.3,50.15846316364393,0.0003099515141646858
2025-06-19 03:30:00,0.6027,0.6034,0.601,0.6034,204606.79,51.30493481558685,0.0003424377804746026
2025-06-19 04:00:00,0.6034,0.6057,0.6031,0.6033,1549380.51,51.124016097494206,0.0003560103505980683
2025-06-19 04:30:00,0.6033,0.6044,0.6001,0.6043,1709603.31,52.912220882348215,0.00044235911236889525
2025-06-19 05:00:00,0.6043,0.6079,0.6043,0.6066,1776105.89,56.82484530292877,0.000688445930139503
