timestamp,open,high,low,close,volume,rsi,macd
2025-06-18 12:30:00,0.1913,0.1917,0.1903,0.1905,19371.1,32.53297375659262,-0.0010945837029781025
2025-06-18 13:00:00,0.1905,0.1906,0.1881,0.1882,49574.03,26.89088131825425,-0.0013532988257514145
2025-06-18 13:30:00,0.1882,0.1899,0.1879,0.1897,142847.53,34.82902180170592,-0.001420915530764677
2025-06-18 14:00:00,0.1897,0.1917,0.1886,0.1914,29180.29,42.45502500339677,-0.0013220862765070673
2025-06-18 14:30:00,0.1914,0.1918,0.19,0.1902,6078.19,38.987019434553304,-0.0013253159345501808
2025-06-18 15:00:00,0.1902,0.1908,0.189,0.1902,28922.02,38.987019434553304,-0.0013127429779224153
2025-06-18 15:30:00,0.1902,0.1905,0.1894,0.1894,7255.69,36.67095311663942,-0.0013517500007591
2025-06-18 16:00:00,0.1894,0.1897,0.188,0.188,14407.96,32.97873245953567,-0.0014785874118048437
2025-06-18 16:30:00,0.1881,0.1885,0.1872,0.1877,14326.08,32.229870259345475,-0.0015850430767346269
2025-06-18 17:00:00,0.1877,0.1878,0.1851,0.1853,47883.07,26.95631863600084,-0.0018418383347082734
2025-06-18 17:30:00,0.1853,0.1869,0.1841,0.1859,33005.12,30.038297838771932,-0.0019741783421268477
2025-06-18 18:00:00,0.1859,0.1874,0.1844,0.1847,45000.86,27.53587544398659,-0.0021510922699661816
2025-06-18 18:30:00,0.1847,0.186,0.1825,0.1827,38304.14,23.9540983109806,-0.002424730335709613
2025-06-18 19:00:00,0.1827,0.1851,0.1823,0.184,38981.33,30.30049754589467,-0.002507783175415057
2025-06-18 19:30:00,0.184,0.1857,0.1839,0.1847,10124.78,33.517831363264165,-0.0024884338825869323
2025-06-18 20:00:00,0.1847,0.1863,0.1845,0.1861,17896.75,39.52987332772851,-0.00233323504766364
2025-06-18 20:30:00,0.1861,0.1897,0.186,0.1895,10843.39,51.09619015755984,-0.0019138258744597625
2025-06-18 21:00:00,0.1895,0.1902,0.1889,0.19,31065.12,52.53403585973408,-0.00152353292252555
2025-06-18 21:30:00,0.19,0.1914,0.1898,0.1911,19418.81,55.6251420814104,-0.0011126363599272548
2025-06-18 22:00:00,0.1911,0.1919,0.1908,0.1917,9525.38,57.26010650390416,-0.0007301659891174317
2025-06-18 22:30:00,0.1917,0.1917,0.1909,0.1912,12123.6,55.42737404239676,-0.000462074775644028
2025-06-18 23:00:00,0.1912,0.1914,0.1901,0.1903,7030.81,52.18930838357673,-0.0003185608645107918
2025-06-18 23:30:00,0.1903,0.1903,0.1892,0.1902,41539.41,51.827015567950674,-0.00021046807528091183
2025-06-19 00:00:00,0.1902,0.1915,0.19,0.1915,36399.47,56.09408086926858,-1.9677792262862148e-05
2025-06-19 00:30:00,0.1915,0.1919,0.1907,0.1907,11302.15,52.98379629253779,6.620835873147324e-05
2025-06-19 01:00:00,0.1907,0.1909,0.1896,0.1904,15350.98,51.82335135961302,0.00010881194302925223
2025-06-19 01:30:00,0.1904,0.1904,0.189,0.1891,3897.32,47.01772644986405,3.724709376934365e-05
2025-06-19 02:00:00,0.1891,0.1896,0.1885,0.1885,5154.3,44.9461112947674,-6.710994874220555e-05
2025-06-19 02:30:00,0.1886,0.1897,0.1885,0.1887,17166.69,45.80331415840981,-0.00013215196269006357
2025-06-19 03:00:00,0.1887,0.1896,0.1887,0.1891,10699.11,47.561875187220295,-0.00014969596834507604
2025-06-19 03:30:00,0.1895,0.1904,0.1892,0.1904,11481.06,52.90977789577349,-5.803163125603361e-05
2025-06-19 04:00:00,0.1904,0.1911,0.1899,0.1904,4799.87,52.9097778957735,1.444648619272626e-05
2025-06-19 04:30:00,0.1904,0.1909,0.1895,0.1903,5436.26,52.43272690272952,6.308949574723721e-05
2025-06-19 05:00:00,0.1903,0.1922,0.1903,0.1922,26155.88,59.841476071817326,0.00025204809872303446
