timestamp,open,high,low,close,volume,rsi,macd
2025-06-18 12:30:00,0.4027,0.404,0.3995,0.4001,19146.58,32.259394509138986,-0.0038586379069678323
2025-06-18 13:00:00,0.4001,0.4007,0.3946,0.3953,23001.28,27.080054371699436,-0.0042985499874849675
2025-06-18 13:30:00,0.3953,0.4026,0.3952,0.4017,37813.74,40.74138847561953,-0.004083682814243594
2025-06-18 14:00:00,0.4017,0.408,0.4005,0.4074,27605.06,49.76768391664969,-0.0034141010367553792
2025-06-18 14:30:00,0.4074,0.4078,0.4029,0.4043,31147.54,45.691403151100054,-0.0030978862420081854
2025-06-18 15:00:00,0.4043,0.4089,0.4034,0.4082,29883.21,51.116039622894974,-0.0025037249499184067
2025-06-18 15:30:00,0.4082,0.4091,0.4067,0.4067,15559.22,49.085252404737666,-0.0021293396076837445
2025-06-18 16:00:00,0.4079,0.4077,0.4021,0.4033,12715.81,44.74582812465981,-0.0020829768511445024
2025-06-18 16:30:00,0.4033,0.4046,0.4007,0.4029,18860.92,44.25019307153909,-0.002054823958116403
2025-06-18 17:00:00,0.4029,0.404,0.4001,0.4001,57933.15,40.84000759019472,-0.0022327118743123986
2025-06-18 17:30:00,0.4001,0.4029,0.3965,0.4014,87814.2,43.035038516743214,-0.0022429350351576005
2025-06-18 18:00:00,0.4014,0.4045,0.3993,0.4008,98907.31,42.25576294427428,-0.0022732473687524513
2025-06-18 18:30:00,0.4008,0.4036,0.3955,0.3959,125939.73,36.450730905244725,-0.0026619735860275995
2025-06-18 19:00:00,0.3959,0.4028,0.3944,0.3989,63445.68,41.72888271180212,-0.0026968790430263456
2025-06-18 19:30:00,0.3989,0.4014,0.3985,0.399,37392.7,41.90210156884691,-0.0026855157510107808
2025-06-18 20:00:00,0.399,0.4024,0.3979,0.4022,27209.2,47.300703466531495,-0.002390738063522746
2025-06-18 20:30:00,0.4022,0.4123,0.4018,0.411,95507.92,58.67349206594744,-0.0014305477036558045
2025-06-18 21:00:00,0.411,0.4126,0.4072,0.4125,41312.51,60.24824255715438,-0.0005423011515816034
2025-06-18 21:30:00,0.4125,0.4132,0.41,0.4118,11989.84,59.11615328701828,0.00010395812598740228
2025-06-18 22:00:00,0.4118,0.4136,0.4104,0.4129,26271.91,60.376158093689355,0.0006968511995701365
2025-06-18 22:30:00,0.4129,0.4129,0.4114,0.4119,17643.71,58.60780927436796,0.001073655160928999
2025-06-18 23:00:00,0.4119,0.4138,0.4103,0.4105,22550.83,56.129222062180304,0.0012449556416411767
2025-06-18 23:30:00,0.4105,0.4115,0.4087,0.4103,29350.44,55.76638814520959,0.001349023475342881
2025-06-19 00:00:00,0.4108,0.416,0.4103,0.4155,16963.63,62.545606922309375,0.001829999430803253
2025-06-19 00:30:00,0.4155,0.4185,0.4125,0.4132,24923.96,58.290283351342865,0.0020025019664966504
2025-06-19 01:00:00,0.4132,0.4132,0.4097,0.4109,12600.92,54.31097101043808,0.0019313572070940865
2025-06-19 01:30:00,0.411,0.411,0.408,0.4086,6647.34,50.59155645393215,0.0016701314587633798
2025-06-19 02:00:00,0.4086,0.411,0.4082,0.4094,59427.81,51.82731800719077,0.0015102522376067018
2025-06-19 02:30:00,0.4094,0.4117,0.4065,0.4086,21003.56,50.46795972512841,0.0013039622240212378
2025-06-19 03:00:00,0.4081,0.4121,0.4081,0.4121,10330.9,55.91576138223734,0.0014066813048414506
2025-06-19 03:30:00,0.4121,0.4143,0.4115,0.4142,17925.8,58.84083977049952,0.001638650028505828
2025-06-19 04:00:00,0.4142,0.4142,0.4113,0.4113,13470.39,53.55606801121353,0.0015703788002826569
2025-06-19 04:30:00,0.4113,0.4131,0.4089,0.4121,14534.97,54.7630948611595,0.001562811555375243
2025-06-19 05:00:00,0.4121,0.4187,0.4121,0.416,7138.55,60.19425942634739,0.0018501840950589377
