timestamp,model_name,coin,qty,buy_price,take_profit_price,stop_loss_price,final_sell_price,trade_duration_secs,pnl_amount,pnl_percent,was_successful,confidence,predicted_profit_pct,rsi_at_buy,macd_at_buy,volume_change_at_buy,notes
2025-06-25T11:18:21.952810,random_forest_v1,SKLUSDT,1314.4058885383809,0.01902,0.0199310579999999,0.0187921403999999,0.0187921403999999,0.073775,-0.3492005000000019,-1.3968020000000074,False,0.8,8.0,10.841069957788203,-0.0083757038274518,0.2114201478322137,
2025-06-25T11:24:59.030309,random_forest_v1,GALAUSDT,69.34812760055478,0.01442,0.015110718,0.0142472484,0.0142472484,0.074367,-0.0139680199999999,-1.3968019999999992,False,0.7510838461363455,8.0,7.364933906955143,-0.0199325973731665,0.0483021089069704,
2025-06-25T11:26:24.303241,random_forest_v1,DATAUSDT,1631.8537859007834,0.01532,0.016053828,0.0151364664,0.01532,291.605834,-0.05,-0.2,False,0.6906844778644253,8.0,27.121672717769673,-0.0017989209851005192,0.4693271316202403,
